"140";"959";"102";"2300";"0.00";"inclusive";"18.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: 0.00, Lot:,";;;;"0"
"141";"959";"201";"1050";"0.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: 0.00, Lot:,";;;;"1"
"142";"959";"400";"1200";"0.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: 0.00, Lot:,";;;;"0"
"143";"959";"407";"2100";"0.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: 0.00, Lot:,";;;;"0"
"144";"829";"Total";"11740";"1850000.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;"1.74";;;"0.00";;;"0.00";;;"0";"Block: , Lot:,";;;;"1"
"145";"741";"Unit A";"2500";"325000.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: , Lot:,";;;;"1"
"146";"960";"Test Unit 20110909-01";;"0.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: , Lot:,";;;;"0"
"147";"961";"Test20110909-02";;"0.00";"inclusive";"0.00";"sqft";;;;"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: , Lot:,";;;;"0"
"148";"962";;"6157";"0.00";"call";"25.00";"sqft";;;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"75 plus";;"0.00";;;"0";"Block: 0.00, Lot:,";;;;"1"
"149";"953";"Unit 1";"1200";"0.00";"inclusive";"13.50";"sqft";;;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;;"0.00";;;"0";"Block: , Lot:,";;;;"1"
"150";"953";"Unit 2";"1500";"0.00";"inclusive";"13.50";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"151";"963";"Retail Strip Center";"15621";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"152";"963";"Freestanding Building";"20992";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"153";"964";"Office/Retail";"3750";"0.00";"call";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"100.00";"18";;;;"0.00";"60";NULL;"0.00";NULL;;"0";"Block: 100.00, Lot:,18";;;;"1"
"154";"967";;"3000";"600000.00";;"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;"Sleep Center";;"46000.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"155";"0";;;"450000.00";;"4.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"9500 +/- each property";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;"one drive in, 2 tailgate each building";;"1"
"156";"968";"402 Landing Road";"10000";"800000.00";;"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"9500 +/-";"2303.00";"2";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 2303.00, Lot:,2";;;;"1"
"157";"968";"400 Landing Road";"10000";"800000.00";;"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"9500 +/-";"2303.00";"1";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 2303.00, Lot:,1";;;;"1"
"158";"758";"Suite 3A";"1181";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"159";"0";"7";"1248";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"160";"0";"9";"1091";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"161";"0";"7";"1248";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"162";"0";"9";"1091";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"163";"758";"Suite 7";"1248";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"164";"758";"Suite 9";"1091";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"165";"969";;"5000-10000";"0.00";"call";"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"16000";"0.00";;;;;"0.00";"Located behind building";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"166";"970";;"1750-6500";"1600000.00";"inclusive";"10.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"38900";"0.00";;;;;"0.00";"80 Spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"167";"849";"DEFAULT UNIT";"4320";"0.00";"call";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"168";"0";"default unit";"22500";"1.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"17611";"1500.00";"4 and 4Q";"8.3";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 1500, Lot:,4 and 4Q";;;"12";"1"
"169";"971";;"22500";"750000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"17611";"1500.00";"4 and 4Q";"8.3";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 1500.00, Lot:,4 and 4Q";;;"12";"1"
"170";"972";"Unit A";"2100";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";"100 +/-";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"171";"0";"Block 34, Lot 43";;"1.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"34.00";"43";"19.5";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 34, Lot:,43";;;;"1"
"172";"973";"Block 34.03, Lot 43";;"1500000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"34.03";"43";"3.3";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 34.03, Lot:,43";;;;"1"
"173";"973";"Block 57, Lot 1";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"57.00";"1";"4.2";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 57, Lot:,1";;;;"1"
"174";"973";"Block 33.01, Lot 3";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"33.01";"3";"43";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 33.01, Lot:,3";;;;"1"
"175";"973";"Block 34, Lot 43";;"1500000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"34.00";"43";"19.5";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 34, Lot:,43";;;;"1"
"176";"974";"default unit";"3000-21600";"1550000.00";"inclusive";"0.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;"2.76";;;"0.00";"65";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"177";"975";"default unit";"4537";"295000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"3402.00";"2";;;;"0.00";"20";NULL;"0.00";NULL;;"0";"Block: 3402.00, Lot:,2";"Immediate";;;"1"
"178";"984";"default unit";"3000-7000";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"179";"801";"restaurant";"3000";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"180";"987";"default unit";"27000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"103 spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"181";"0";"retail";"2080";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"103";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"182";"988";"Office";"300";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"103";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"183";"988";"Retail";"2080";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"103";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"184";"989";"default unit";"0";"995000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"2.26";;;"119000.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"185";"990";"default";"4624";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"100";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"186";"991";;;"450000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;".87";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"187";"0";"default unit";"1200";"120000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";"102.50";"5500.";"437.01";"18 C-102";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 437.01, Lot:,18 C-102";;;;"1"
"188";"992";"default unit";"1200";"88500.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";"102.50";"5500.00";"437.01";"18 C-102";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 437.01, Lot:,18 C-102";;;;"1"
"189";"993";"default unit";"1250-3500";"575000.00";"inclusive";"2500.00";"sqft";NULL;NULL;;"0.00";"sqft";;"15800";"0.00";;;;;"0.00";"12";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"190";"994";"default unit";"2000";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"20.01";"12";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 20.01, Lot:,12";"Immediate";;;"1"
"191";"995";"default unit";"8800";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"192";"996";"default unit";"2850";"249000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"3812.00";"10";;;;"0.00";"15 +/-";NULL;"0.00";NULL;;"0";"Block: 3812.00, Lot:,10";;;;"1"
"193";"997";"default unit";"6000";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"194";"998";"default unit";"4285";"275000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"11926.80";"0.00";;".38";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;"14";"1"
"195";"999";"default unit";"19000";"400000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"196";"1000";"default unit";"5200-6600";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"197";"1001";"default unit";"3000";"750000.00";"inclusive";"65.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;".75";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"198";"1002";"Office";"1890";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"1103.03";"1";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 1103.03, Lot:,1";"Immediate";;;"1"
"199";"1002";"Retail";"900";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"1103.03";"1";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 1103.03, Lot:,1";"Immediate";;;"1"
"200";"1016";"retail";"1320-2640";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"80";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"201";"805";"Unit 1";"1000";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"0"
"202";"805";"Unit 2";"3000";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"203";"1017";"default unit";"3303";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"0"
"204";"1017";"Suite 1";"1000";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"205";"1017";;"2000";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"0"
"206";"1017";"Suite 2";"2000";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"207";"0";"default unit";"2500";"250000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"7700";"34.00";"20";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 34, Lot:,20";"ASAP";;;"1"
"208";"1018";"default unit";"2500";"175000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"7700";"34.00";"20";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 34.00, Lot:,20";"ASAP";;;"1"
"209";"1019";"default unit";"5000-10472";"649000.00";"inclusive";"14.25";"sqft";NULL;NULL;;"0.00";"sqft";;"25000";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"210";"1020";"Office";"1600";"325000.00";"inclusive";"3500.00";"month";NULL;NULL;;"0.00";"sqft";;"13555";"0.00";;".59";;;"0.00";"25 +/-";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"211";"1020";"Shop";"1350";"325000.00";"inclusive";"3500.00";"month";NULL;NULL;;"0.00";"sqft";;"13555";"0.00";;".59";;;"0.00";"25 +/-";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"212";"1021";"default unit";"2003";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"213";"1022";"Office";"2500";"0.00";"inclusive";"5.50";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;"1.1";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;"16";"1"
"214";"1022";"Warehouse";"10000";"0.00";"inclusive";"5.50";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;"1.1";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;"16";"1"
"215";"1023";"End-Cap Unit";"1600-6000";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"216";"1024";"default unit";"4000-8000";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"217";"1025";"End Cap";"2700";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"218";"1026";"default unit";"32070";"1500000.00";"inclusive";"7.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"38000";"0.00";;"2.49";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;"3 Tailgate";"16";"1"
"219";"1027";"default";"1600-3200";"1500000.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"220";"1028";"default unit";"2800-4200";"250000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"6:1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"August 2012";;;"1"
"221";"1029";"default unit";"2400";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"6:1000";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"222";"1030";"default unit";"5000-15000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"223";"1031";"default unit";"3727";"0.00";"inclusive";"13.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"August 2012";;;"1"
"224";"1032";"default unit";"12000";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"On site";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"225";"1033";"Suites A and B";"4000";"299000.00";"inclusive";"10.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;"10500";"465.01";"3 Q-1001 t";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 465.01, Lot:,3 Q-1001 t";;;;"1"
"226";"1034";"I & H";"2000-4000";"0.00";"call";"12.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;"10900";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"227";"1035";"retail";"800";"0.00";"inclusive";"12.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"228";"1036";"retail unit";"6400";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"On site";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"229";"1037";"retail unit";"1080";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"230";"1038";"retail unit";"1267";"0.00";"inclusive";"13.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"60+";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"231";"959";"203";"1450";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"electric";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"232";"820";"Free Standing";"1900";"0.00";;"50000.00";"year";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"233";"1039";;"32000";"4500000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"234";"1040";;"10000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;".5";;;"0.00";"On site";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"235";"1041";;"10000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;".5";;;"0.00";"On Site";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"236";"1042";;"8740";"580000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"20316.57";"0.00";;".83";;;"0.00";"26 spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"237";"1051";;"8600";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"238";"1052";;"21066";"0.00";"inclusive";"7.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;" ";;;"0.00";"50";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;"1 drive-in, 1 tailgate";"17";"1"
"239";"1053";;"1010-1400";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"On Site";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"240";"1054";;;"1100000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"14.65+/-";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"241";"1055";;"2000";"315000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"9524";"22.13";"3";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 22.13, Lot:,3";"Immediate";;;"1"
"242";"1056";;"4500";"600000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"14400";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"243";"1057";"7.5 acres";;"2750000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"71.01";"2";"7.5";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 71.01, Lot:,2";;;;"0"
"244";"1057";"2.0 acres";;"1200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"71.01";"2";"2";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 71.01, Lot:,2";;;;"0"
"245";"1057";"7.5 acre parcel";;"3950000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"71.01";"2";"7.5";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 71.01, Lot:,2";;;;"1"
"246";"1057";"2.0 acre parcel";;"1200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"71.01";"2";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 71.01, Lot:,2";;;;"1"
"247";"1058";;"21379";"2500000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"60+";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"248";"1059";;"3000";"550000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"15270";"0.00";;;;;"0.00";"6";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"249";"1060";;;"0.00";"inclusive";"65000.00";"year";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;".45";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"250";"1061";;"23000";"1200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"52000";"2002.00";"29";"2";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 2002.00, Lot:,29";;;;"1"
"251";"1062";;"23000";"1200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"52000";"2002.00";"29";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 2002, Lot:,29";;;;"1"
"252";"1063";;"4600";"430000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";"654";"15322";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"253";"1064";;"3150";"315000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"18200";"0.00";;;;;"0.00";"On Site";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"254";"1065";;"1100";"129900.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"3401.00";"39-C004";;;;"0.00";"5:1000";NULL;"0.00";NULL;;"0";"Block: 3401.00, Lot:,39-C004";;;;"1"
"255";"1066";;"1100";"129900.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"3401.00";"39-C004";;;;"0.00";"5:1000";NULL;"0.00";NULL;;"0";"Block: 3401.00, Lot:,39-C004";;;;"1"
"256";"1067";"default";"1000-3000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"4.01";"27.02";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 4.01, Lot:,27.02";"Immediate";;;"1"
"257";"1068";"default";"3000-9120";"1200000.00";"inclusive";"16.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;"20400.12";"6.04";"3.01";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 6.04, Lot:,3.01";;;;"1"
"258";"1069";;"10";"100.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
